duration,fpackets,bpackets,fbytes,bbytes,label,id
903.9698209763,43,38,4510,7165,16103,14664
240.3742959499,28,24,2870,7118,13103,14665
240.2226169109,25,25,2651,6923,13103,14666
901.4112639427,46,41,4334,7131,16103,14667
227.2953760624,85,117,7114,139673,16103,14668
227.1942019463,113,156,8934,191915,16103,14669
227.2967281342,85,118,6695,136743,16103,14670
227.190816164,95,131,7355,159078,16103,14671
227.2969458103,89,124,6959,146624,16103,14672
205.0340747833,15,13,1699,4749,18103,14673
240.4405601025,33,28,3342,8316,13103,14674
6.5647821426,276,369,37116,409785,16103,14675
6.9551529884,82,100,9052,121586,16103,14676
4.6214339733,519,695,39955,939027,16103,14677
0.2673959732,23,29,2324,32423,16103,14678
0.3415539265,20,17,2400,6588,13103,14679
0.2581038475,17,18,2182,6397,13103,14680
0.2743577957,8,8,1183,6407,16103,14681
0.5860261917,25,20,2874,7726,13103,14682
7.3503067493,13,15,1802,11943,16103,14683
7.3549320698,21,25,2313,25417,16103,14684
0.2557191849,9,8,1249,6407,16103,14685
0.244287014,11,11,1801,8924,16103,14686
0.8804168701,9,7,1351,4330,18103,14687
13.3418800831,270,365,34761,404219,16103,14688
11.5753939152,297,403,22604,542888,16103,14689
12.2309317589,59,79,6325,87304,16103,14690
10.3384969234,255,318,21918,418273,16103,14691
7.3038108349,22,29,2258,30468,16103,14692
0.3305542469,20,17,2400,6587,13103,14693
0.2467901707,15,16,2050,6263,13103,14694
0.23959589,5,4,910,413,16103,14695
0.4842569828,25,21,2873,7787,13103,14696
0.5998291969,9,7,1351,4328,18103,14697
0.2291779518,11,11,1497,8651,16103,14698
0.2342479229,14,15,1688,14571,16103,14699
0.2436349392,11,11,1497,8915,16103,14700
9.0263199806,335,464,25254,594010,16403,14701
7.2501587868,9,8,1330,2019,16403,14702
7.3256177902,11,11,1787,3491,16403,14703
0.5885448456,15,13,2817,4927,16403,14704
0.3017630577,15,16,2322,5475,13403,14705
0.3322291374,14,11,1792,8523,16403,14706
0.536696434,23,18,3160,6854,13403,14707
0.3550982475,13,11,1653,8357,16403,14708
0.3595507145,14,12,1719,9271,16403,14709
240.4624400139,27,23,5992,7698,16403,14710
480.4318008423,27,23,5960,7794,16403,14711
152.826374054,120,76,27278,49217,18403,14712
360.4821200371,24,20,4621,6610,16403,14713
1570.5171399117,730,773,362486,338814,16403,14714
25.0442569256,389,531,30450,670643,16403,14715
24.8043568134,129,181,10886,226703,16403,14716
240.4466149807,22,19,3732,6402,13403,14717
240.3747618198,28,34,3968,21613,13403,14718
480.4272277355,27,22,5976,7632,16403,14719
0.2483592033,16,9,1844,5639,18403,14720
480.4243998528,28,25,6010,11526,16403,14721
240.5357439518,32,28,15628,10477,16403,14722
360.4378969669,36,33,16729,11569,16403,14723
240.4155268669,27,23,5992,7698,16403,14724
1809.8014400005,649,654,368153,175081,16403,14725
240.3204600811,18,20,4860,7621,13403,14726
240.4391109943,35,32,16423,11647,16403,14727
360.4482135773,35,32,16295,11039,16403,14728
240.4247701168,36,31,16665,11613,16403,14729
0.4251840115,14,10,1625,6308,18403,14730
240.787779808,27,23,5992,7746,16403,14731
360.4391171932,35,31,16647,11549,16403,14732
240.4222640991,39,35,17988,12351,16403,14733
360.4233253002,35,32,16855,11647,16403,14734
360.4346837997,39,36,18740,12801,16403,14735
360.419739008,36,32,16633,11871,16403,14736
0.4453868866,14,10,1625,6308,18403,14737
1449.2800981999,613,607,339813,136105,16403,14738
240.8192577362,27,23,5992,7746,16403,14739
240.3927595615,28,28,5087,6725,13403,14740
240.4393768311,39,35,18132,12591,16403,14741
240.423199892,36,32,16697,11311,16403,14742
7.2882127762,85,93,25672,80615,16403,14743
7.3588380814,12,12,1619,4305,16403,14744
7.353884697,12,12,1619,4305,16403,14745
0.3278098106,14,16,1899,11438,16403,14746
0.4937839508,17,14,2197,5919,13403,14747
0.5763239861,22,17,3094,6788,13403,14748
0.3323831558,18,22,2100,21859,16403,14749
0.3429660797,12,9,1635,6284,16403,14750
0.303157568,15,16,2040,5729,13403,14751
9.2882606983,272,377,20840,480789,16403,14752
7.4160447121,19,23,2486,16747,16403,14753
7.6732196808,123,153,9209,203057,16403,14754
7.3473720551,12,12,1651,4305,16403,14755
0.5506737232,15,13,2645,5333,16403,14756
0.4319448471,27,22,2831,17143,13403,14757
0.5977680683,15,12,2817,4861,16403,14758
0.5605609417,22,18,3094,6854,13403,14759
9.5345158577,271,379,20774,482046,16403,14760
0.5306391716,16,11,2757,7194,16403,14761
0.3762748241,12,9,1619,6252,16403,14762
7.2537589073,15,18,1710,13825,16403,14763
7.2520859241,14,17,1644,13023,16403,14764
0.59446311,15,12,2597,5283,16403,14765
0.5398709774,15,12,2817,4861,16403,14766
0.3334851265,14,16,1899,11438,16403,14767
0.5054750443,15,12,4181,4590,16403,14768
0.5333571434,22,18,3094,6854,13403,14769
0.3046629429,19,22,2150,21875,16403,14770
0.5463278294,15,13,2785,4879,16403,14771
0.5464668274,15,13,2837,5333,16403,14772
360.4111349583,37,34,16699,12836,16403,14773
1448.410987854,932,969,461945,365646,16403,14774
241.1796424389,33,28,5417,6821,13403,14775
53.0402009487,220,299,17104,391979,16403,14776
21.9043030739,284,403,20497,547199,16403,14777
1568.8241176605,614,616,342621,168992,16403,14778
360.4127492905,37,34,17019,12276,16403,14779
360.4321858883,36,33,16857,12370,16403,14780
0.4021017551,14,10,1625,6308,18403,14781
260.0160450935,44,27,17304,11739,16403,14782
241.125181675,24,18,3379,6096,16403,14783
0.6519429684,17,16,3001,10192,16403,14784
0.861038208,101,141,7806,179029,16403,14785
0.5205488205,40,54,3387,64443,16403,14786
0.7073769569,103,142,7934,182055,16403,14787
7.4758450985,43,57,3585,66902,16403,14788
0.639993906,83,118,6225,154340,16403,14789
0.6820178032,43,57,3585,68486,16403,14790
25.0900969505,261,360,20098,452981,16403,14791
24.8385770321,52,68,5053,75728,16403,14792
21.0534541607,285,410,21698,522265,16403,14793
1080.8150990009,82,84,44716,34214,16403,14794
481.3124139309,43,38,19697,14059,16403,14795
600.4026908875,52,49,22877,21221,16403,14796
601.3819818497,51,50,22843,21495,16403,14797
481.3100371361,52,48,24226,16701,16403,14798
480.3932118416,45,43,20069,17237,16403,14799
480.7732028961,44,40,19923,14319,16403,14800
602.1217529774,48,48,21456,20793,16403,14801
481.3625302315,35,32,7997,16138,16403,14802
481.3433840275,46,41,21079,17217,16403,14803
481.331510067,34,30,7931,13414,16403,14804
960.5620613098,68,66,38059,24480,16403,14805
481.1498277187,33,31,7833,16008,16403,14806
601.0862710476,48,46,21568,18309,16403,14807
601.3921351433,48,48,21552,20937,16403,14808
600.394464016,49,47,22535,16145,16403,14809
602.0799689293,47,45,21614,18019,16403,14810
600.3924520016,52,50,22861,22199,16403,14811
600.3934767246,50,48,21748,20841,16403,14812
360.3921568394,39,36,18228,10797,16403,14813
841.315092802,62,58,28332,24057,16403,14814
481.2721838951,31,30,7745,15690,16403,14815
722.2100260258,50,49,23209,19125,16403,14816
600.3940658569,50,44,22665,18859,16403,14817
480.396998167,43,41,19777,14433,16403,14818
1082.2017867565,67,66,29183,30639,16403,14819
360.3871290684,38,32,18578,11157,16403,14820
600.4349431992,51,50,22683,21847,16403,14821
480.3193597794,44,42,22404,15697,16403,14822
721.3923261166,70,67,37679,24658,16403,14823
601.5873119831,50,46,22745,18415,16403,14824
360.3868482113,28,25,6218,9650,16403,14825
360.3915128708,28,25,6170,9826,16403,14826
601.0725750923,52,49,22877,21525,16403,14827
480.4173500538,43,41,19681,14849,16403,14828
721.369997263,53,51,23183,21625,16403,14829
601.3205976486,50,46,22549,18579,16403,14830
602.3356330395,49,47,21570,20599,16403,14831
481.1457848549,33,32,7865,15850,16403,14832
481.2124221325,34,31,7915,15896,16403,14833
721.3103330135,51,50,24188,21797,16403,14834
601.315600872,50,48,21556,20985,16403,14835
360.3964619637,39,37,18212,13519,16403,14836
601.3841979504,36,34,9380,16872,16403,14837
841.3801558018,69,67,37885,24546,16403,14838
481.1316392422,33,32,7849,15930,16403,14839
601.3289971352,50,50,22649,21447,16403,14840
360.3867571354,35,32,16839,10347,16403,14841
722.5427722931,58,57,25731,25945,16403,14842
600.5276272297,46,45,21436,18003,16403,14843
601.3793170452,49,48,22679,18563,16403,14844
481.3155429363,32,30,7799,13414,16403,14845
722.1067528725,52,51,23133,21577,16403,14846
360.3842151165,38,34,18322,11337,16403,14847
289.2550799847,31,30,7660,15882,16403,14848
60.0076358318,1252,3406,107523,4786357,17403,14849
1570.7398912907,916,892,537434,360448,16403,14850
24.9842658043,438,588,34323,757226,16403,14851
24.7096061707,211,297,15893,387339,16403,14852
60.3276309967,151,202,11596,260498,16403,14853
360.3881568909,37,34,17035,12788,16403,14854
360.3847289085,36,33,16617,12418,16403,14855
164.8754570484,133,154,29598,98960,17403,14856
164.6255218983,553,759,50266,911408,18403,14857
5.9511179924,965,3331,76678,4681020,17403,14858
163.3373608589,70,66,22727,12454,17403,14859
239.6793189049,182,214,19287,253247,13403,14860
238.6492798328,82,77,19551,50863,13403,14861
238.4364640713,98,102,16018,83434,18403,14862
238.4117269516,235,210,52418,102408,18403,14863
238.3451781273,84,104,9032,103498,13403,14864
53.7686331272,945,2529,75179,3544460,17403,14865
0.9116916656,18,16,2276,11501,17403,14866
0.4368901253,141,172,17212,191947,18403,14867
59.1457412243,1129,1461,96453,2043375,17403,14868
241.2618010044,109,133,19981,90710,17403,14869
240.7889349461,554,743,49364,871525,18403,14870
240.1574780941,30,29,7720,7203,17403,14871
240.1259520054,58,49,13441,17605,13403,14872
240.1255011559,179,203,15376,247738,13403,14873
237.888948679,80,105,7805,102868,13403,14874
0.4917321205,18,16,2267,11501,17403,14875
241.9722208977,102,123,19466,78491,17403,14876
241.5630481243,568,737,53878,878970,18403,14877
240.384114027,32,32,7868,7400,17403,14878
238.6118366718,193,167,39795,86909,18403,14879
238.4699828625,107,128,14564,115706,18403,14880
0.9575958252,17,16,2202,11501,17403,14881
240.4658858776,22,18,3044,6062,13403,14882
0.2957317829,18,19,2780,6038,13403,14883
0.2978227139,17,17,2379,6178,13403,14884
5.3913080692,58,68,14505,54304,16403,14885
9.51800704,222,309,17135,394089,16403,14886
7.2367441654,9,8,1378,1102,16403,14887
7.2449262142,9,8,1410,1102,16403,14888
7.8147528172,113,149,8494,199854,16403,14889
0.6537368298,15,13,2661,5333,16403,14890
0.5699822903,32,25,4051,17692,13403,14891
0.5173799992,15,13,2817,4927,16403,14892
0.5264732838,22,18,3094,6854,13403,14893
2.6971290112,54,47,14143,14743,13403,14894
213.005573988,149,164,36337,98716,17403,14895
212.7230517864,595,771,54467,912052,18403,14896
5.4818630219,1127,1516,93691,2127118,17403,14897
5.4366719723,414,513,33834,710187,17403,14898
60.2827198505,2453,5573,190534,7840150,17403,14899
60.2825806141,1436,2765,117489,3866054,17403,14900
211.9272258282,90,91,29841,14339,17403,14901
0.4333109856,17,14,2486,5548,13403,14902
0.3001270294,15,16,2002,5711,17403,14903
0.3513309956,36,43,4137,35135,13403,14904
0.3341467381,14,15,1975,6174,17403,14905
0.3360118866,17,18,2779,5764,13403,14906
0.4163939953,19,15,2251,6995,13403,14907
0.4378578663,18,14,2198,5420,18403,14908
0.4114370346,48,52,4253,60564,13403,14909
0.4373438358,18,15,2265,7191,13403,14910
0.3952739239,19,14,2426,5584,13403,14911
1.0554249287,17,16,2174,11501,17403,14912
0.2713189125,17,20,2173,9282,13403,14913
0.3439590931,17,18,2173,6372,17403,14914
213.6664180756,143,160,37167,89415,17403,14915
213.4107270241,565,815,50523,915020,18403,14916
6.4028048515,1513,3448,116685,4861715,17403,14917
60.5455098152,1599,4019,128241,5629926,17403,14918
212.5416173935,85,86,28354,13787,17403,14919
0.4697868824,24,19,3987,13775,18403,14920
0.3285958767,17,17,2134,5778,17403,14921
0.3478739262,32,41,3873,35003,13403,14922
0.4828565121,18,14,2520,5548,13403,14923
3.8789947033,58,52,16833,15472,13403,14924
0.3150751591,17,17,2779,5699,13403,14925
0.4335839748,18,15,2185,6995,13403,14926
0.4556679726,17,13,2132,5354,18403,14927
0.4254329205,46,52,4121,60564,13403,14928
0.4343750477,18,14,2265,7125,13403,14929
0.6806330681,26,22,5461,10048,13403,14930
0.4511988163,18,14,2291,5584,13403,14931
0.4429540634,32,30,3276,29924,13403,14932
0.2926220894,17,20,2173,9281,13403,14933
0.5112988949,17,16,2206,11501,17403,14934
0.0714437962,5,3,528,206,17403,14935
186.7012770176,112,122,31166,63276,17403,14936
186.4169661999,622,828,57839,950815,18403,14937
197.0647068024,73,74,25441,12613,17403,14938
0.3000123501,15,16,2018,5711,17403,14939
0.4488742352,38,42,4497,35085,13403,14940
0.3051929474,17,17,2683,5698,13403,14941
0.4867091179,45,55,4884,52360,13403,14942
0.4629068375,17,14,2153,5756,13403,14943
0.3041360378,19,22,2341,9881,13403,14944
0.4530339241,17,14,2132,5420,18403,14945
54.7285196781,851,1234,64824,1727713,17403,14946
0.8966729641,17,16,2206,11501,17403,14947
0.2660460472,16,17,2043,5873,13403,14948
0.2659459114,16,17,2047,5601,13403,14949
190.5294582844,32,49,2472,53394,16102,14950
62.0621950626,11,8,2704,4744,14102,14951
60.6740169525,11,8,3426,4652,14102,14952
574.5358080864,18,8,2217,2270,13102,14953
60.716037035,11,8,3426,4652,14102,14954
60.6948583126,11,8,2704,4744,14102,14955
6964.5563778877,10492,8131,8690175,2194358,16102,14956
190.5323121548,68,116,5985,141787,16102,14957
190.5348613262,299,468,20529,607433,16102,14958
190.5342130661,26,35,2561,34091,16102,14959
189.9373111725,23,33,2037,31203,16102,14960
246.3206548691,34,47,3680,19432,13102,14961
240.3788790703,22,25,2200,6910,13102,14962
240.2463862896,21,27,2126,6782,13102,14963
901.4948499203,37,39,3406,6983,16102,14964
182.8897371292,16,19,1633,11558,16102,14965
182.883991003,16,19,1621,12888,16102,14966
182.8897910118,16,19,1634,12071,16102,14967
240.4523162842,25,29,2488,8042,13102,14968
240.3197519779,22,25,1923,7482,18102,14969
60.7774288654,11,8,2704,4744,14102,14970
361.2277481556,91,107,20100,73000,17403,14971
360.8736121655,630,801,57789,945950,18403,14972
6.7673399448,2887,5239,215312,7377838,17403,14973
5.5887420177,1624,3120,126936,4382585,17403,14974
245.0094099045,76,77,27643,13224,17403,14975
239.9637153149,58,51,15052,16875,13403,14976
239.9623739719,187,208,16442,252489,13403,14977
238.4994850159,50,60,5283,52702,13403,14978
358.4770109653,139,182,16575,181090,18403,14979
238.2127888203,37,40,6017,18461,13403,14980
175.3597438335,12641,39250,886677,55452086,17403,14981
1.1531722546,16,16,2020,11501,17403,14982
54.6417779922,2203,4525,171343,6366258,17403,14983
54.5792889595,1078,2767,82260,3891405,17403,14984
5.9308969975,1955,4474,151362,6288901,17403,14985
60.0564959049,1747,3045,141427,4278888,17403,14986
54.1296350956,1392,3490,103768,4919271,17403,14987
84.2385981083,3417,12165,256086,17160468,17403,14988
53.1777820587,1600,5042,117620,7098618,17403,14989
60.544064045,1129,3161,101113,4435110,17403,14990
59.6521100998,1113,4274,105102,6005718,17403,14991
11.0579590797,52,47,12779,17489,13403,14992
0.2795152664,15,16,2018,5713,17403,14993
0.3453760147,35,42,4071,35068,13403,14994
0.3062150478,16,16,2713,5633,13403,14995
13.6529181004,111,115,11621,130100,13403,14996
0.4462020397,18,13,2198,5354,18403,14997
0.4337491989,55,53,4715,60630,13403,14998
0.4670159817,18,16,2274,11501,17403,14999
0.4627149105,17,14,2225,5531,13403,15000
0.3007001877,17,19,2173,9216,13403,15001
0.4473278522,145,186,17407,197531,18403,15002
0.3233299255,31,42,3669,35086,13403,15003
140.6275224686,114,135,25679,82037,17403,15004
140.3235049248,616,797,57012,893160,18403,15005
3.534870863,763,877,69544,1222065,17403,15006
3.4969100952,188,236,16321,322423,17403,15007
60.480782032,1662,4015,138844,5640154,17403,15008
139.4688370228,70,71,24875,12415,17403,15009
0.295582056,13,14,1870,5581,17403,15010
0.2889430523,16,17,2617,5697,13403,15011
0.4111440182,17,14,2132,5420,18403,15012
0.2686042786,19,22,2341,9881,13403,15013
0.8966200352,18,16,2272,11501,17403,15014
0.4071259499,19,14,2426,5584,13403,15015
0.6814508438,27,21,5612,9998,13403,15016
0.3961589336,33,30,3342,29923,13403,15017
0.2854511738,17,20,2173,9282,13403,15018
0.4583399296,127,150,16346,153602,18403,15019
362.4286761284,162,179,37496,101180,17403,15020
241.7843027115,593,791,52535,874661,18403,15021
11.0165510178,2152,4245,167650,5940729,17403,15022
598.1310629845,193,194,70967,26805,17403,15023
10.9746952057,299,369,26488,505670,17403,15024
60.1463749409,2915,10550,264537,14793068,17403,15025
60.1462352276,894,1833,74856,2571410,17403,15026
240.3155641556,19,20,2282,6045,17403,15027
240.2933912277,43,45,4659,35336,13403,15028
240.2875571251,77,66,19727,16729,13403,15029
240.1698260307,162,140,30663,67004,18403,15030
238.305450201,103,136,11162,131244,13403,15031
238.3087751865,141,185,16755,187729,18403,15032
0.3113090992,24,29,2636,19847,18403,15033
0.3374738693,30,39,3048,35523,18403,15034
241.1857230663,177,202,15244,247672,13403,15035
325.9961078167,105,126,22798,89924,17403,15036
241.8196809292,546,719,50538,869923,18403,15037
5.2186489105,767,1223,67062,1712359,17403,15038
60.4818429947,1900,5549,161168,7811603,17403,15039
332.0959172249,125,126,41911,18290,17403,15040
240.5032548904,21,18,2750,5966,13403,15041
241.1494429111,65,53,14564,18188,13403,15042
240.3060560226,20,20,2348,6045,17403,15043
240.2713646889,38,44,4269,35269,13403,15044
240.4275710583,22,18,2601,7700,13403,15045
239.8018069267,100,135,10964,131243,13403,15046
308.6774258614,147,197,17843,190620,18403,15047
0.9649078846,17,16,2205,11501,17403,15048
0.2975311279,17,18,2714,6132,13403,15049
0.3914079666,23,27,3638,11588,13403,15050
0.8711638451,102,104,14015,115385,18403,15051
326.9499471188,110,134,22792,90766,17403,15052
240.9039030075,702,898,59601,881723,18403,15053
11.8620247841,2016,4029,155689,5662263,17403,15054
239.7334470749,177,198,15175,247355,13403,15055
239.8936731815,67,55,15698,18571,13403,15056
325.2455742359,125,126,41927,18243,17403,15057
59.8276498318,3099,7457,227749,10514045,17403,15058
59.8270130157,2064,3623,165090,5088365,17403,15059
238.5094618797,106,134,11372,131123,13403,15060
238.529695034,154,129,28272,60955,18403,15061
238.4785139561,181,238,20135,238622,18403,15062
0.4774711132,17,16,2200,11501,17403,15063
0.3665161133,39,49,3674,46221,18403,15064
0.3083999157,24,27,2652,16440,18403,15065
327.2367417812,104,128,20179,90547,17403,15066
241.2361059189,556,734,50331,870803,18403,15067
6.2008388042,2117,3882,159643,5458421,17403,15068
325.6184420586,117,118,40489,17540,17403,15069
240.1552760601,54,43,11919,16970,13403,15070
238.5340023041,70,87,8185,72639,13403,15071
301.056555748,131,161,16649,152094,18403,15072
208.2437942028,13421,43217,956881,61042977,17403,15073
0.7014560699,17,15,2208,11435,17403,15074
0.4137058258,107,127,14276,116697,18403,15075
0.8509857655,9,8,2575,4894,14102,15076
1.0292160511,9,8,2575,4910,14102,15077
10.2816028595,9,6,861,4278,14102,15078
10.2811999321,11,7,1582,5121,14102,15079
10.1837859154,12,9,1805,5566,14102,15080
32.5646369457,28,41,3640,46103,14102,15081
0.8823668957,9,8,2607,4942,14102,15082
74.0782570839,10,13,1201,10950,14102,15083
39.9871397018,6,6,742,4148,14102,15084
1.0765352249,14,16,4280,15280,14102,15085
8026.9307012558,8150,15290,563336,19617761,16102,15086
1.0471563339,9,8,2575,4894,14102,15087
66.1959969997,11,9,2320,5414,14102,15088
79.4315547943,87,186,355082,39394,14102,15089
4.6789717674,32,46,23971,43750,14102,15090
1.3604710102,9,8,2331,4840,14102,15091
1.0759050846,9,8,2655,4894,14102,15092
1.1802511215,9,5,1786,3356,14102,15093
1.0839645863,9,8,2655,4894,14102,15094
1.0535373688,9,8,2331,4856,14102,15095
3.7330121994,8,7,1004,4849,14102,15096
190.4178318977,15,16,1586,8017,16102,15097
2222.4136531353,2455,4576,170160,5877888,16102,15098
26409.0084319115,12295,16371,4919110,4989712,16102,15099
190.5331411362,40,65,3802,71878,16102,15100
190.5287151337,149,274,10475,356908,16102,15101
190.5390229225,109,193,8288,243625,16102,15102
190.0971002579,23,33,2048,31603,16102,15103
240.3363752365,22,26,1989,7645,18102,15104
242.7044711113,35,47,3854,19647,13102,15105
240.4183797836,22,24,2273,6909,13102,15106
240.2462072372,20,25,2144,6734,13102,15107
901.6416339874,37,38,3401,6925,16102,15108
186.9641368389,29,42,3091,40507,16102,15109
186.9598898888,31,42,3618,41824,16102,15110
186.9643099308,33,48,3726,46931,16102,15111
186.9642419815,32,46,3673,44923,16102,15112
186.9590489864,27,38,2983,35884,16102,15113
240.4646761417,24,29,2524,8129,13102,15114
0.4012057781,10,12,2546,6379,13102,15115
3.6184008121,8,7,1004,4849,14102,15116
0.9571170807,9,8,2575,4894,14102,15117
0.9299581051,10,10,2629,5856,14102,15118
0.4192569256,9,9,2436,6281,13102,15119
190.5284833908,35,54,3070,55076,16102,15120
16127.9804596901,16446,31061,1133598,39703707,16102,15121
54027.0968940258,20731,28823,7489054,7436557,16102,15122
20.4232721329,25,41,2989,44292,16102,15123
10.4133849144,134,266,9661,357024,16102,15124
20.2395141125,78,160,6436,209552,16102,15125
240.3430790901,21,25,1935,7595,18102,15126
243.3215236664,35,47,3853,19509,13102,15127
240.3835608959,21,25,2219,6979,13102,15128
240.2333943844,21,25,2198,6741,13102,15129
0.8523628712,10,9,2469,5812,14102,15130
0.4134831429,9,9,2468,6287,13102,15131
1.021239996,14,16,4312,15280,14102,15132
1.0623397827,9,8,2415,4894,14102,15133
5437.4040310383,4624,9938,327193,12575217,16102,15134
1.0069007874,9,5,1786,3356,14102,15135
1.1099901199,9,8,2415,4894,14102,15136
187.3083820343,116,240,8906,298329,16102,15137
901.6829547882,37,39,3399,6981,16102,15138
186.1289680004,51,97,5004,112979,16102,15139
186.1294522285,77,147,6570,179189,16102,15140
186.1277496815,99,202,7597,253011,16102,15141
186.128841877,103,203,7784,255061,16102,15142
240.4557290077,24,30,2524,8199,13102,15143
2437.3043110371,2147,4583,152717,5924082,16102,15144
1.0168271065,9,8,2415,4894,14102,15145
0.8605058193,9,8,2415,4894,14102,15146
0.4206638336,9,9,2436,6291,13102,15147
0.8588950634,9,8,2415,4894,14102,15148
0.8429703712,9,8,2415,4894,14102,15149
2089.7281227112,1898,4009,134540,5089931,16102,15150
1.1090648174,9,5,1786,3356,14102,15151
0.8380842209,9,8,2415,4894,14102,15152
0.8253901005,9,8,2415,4894,14102,15153
0.6649401188,9,6,1153,4325,14102,15154
11865.0154268742,10277,22195,727105,28353003,16102,15155
187.596670866,14,15,1531,7961,16102,15156
0.822384119,10,9,2469,5812,14102,15157
10.7151577473,9,6,861,4278,14102,15158
10.7151918411,10,7,1528,5121,14102,15159
10.3517642021,11,8,1751,5512,14102,15160
5156.2868499756,4657,10028,330548,12771712,16102,15161
0.8563158512,9,8,2415,4894,14102,15162
75.6381309032,27,22,15654,7481,14102,15163
1.7496631145,16,19,19178,9046,14102,15164
190.4601900578,15,17,1889,9807,16102,15165
211.0295786858,169,359,10990,483417,16102,15166
0.3943989277,10,12,2493,6395,13102,15167
190.5251626968,32,55,2779,61109,16102,15168
0.8623669147,10,9,2469,5812,14102,15169
0.4309248924,11,10,1532,6381,15102,15170
0.8571760654,10,9,2469,5812,14102,15171
190.953815937,173,307,11888,416556,16102,15172
17.1596479416,2609,4966,153896,6985414,16102,15173
190.4546198845,23,33,2293,31274,16102,15174
191.1749911308,33,58,3253,62991,16102,15175
0.4345319271,11,10,1532,6381,15102,15176
0.8621931076,9,8,2415,4894,14102,15177
190.481123209,38,62,3103,70340,16102,15178
190.4770450592,29,51,2617,54288,16102,15179
1.0288381577,9,5,1786,3356,14102,15180
412.6916508675,128,251,10977,319708,16102,15181
0.397141695,10,12,2493,6390,13102,15182
435.8894913197,182,364,16224,464506,16102,15183
180.5724959373,25,40,2400,36595,16102,15184
0.4014239311,10,12,2549,6395,13102,15185
72054.4007110596,37335,56859,18727991,18911647,16102,15186
10.5423223972,145,308,11426,410023,16102,15187
20.5557081699,75,154,7271,194291,16102,15188
0.8433022499,10,9,2469,5812,14102,15189
72.0151131153,7129,13938,401778,19630034,16102,15190
14.2441289425,2361,4712,131804,6644810,16102,15191
0.8508677483,9,8,2415,4894,14102,15192
190.3652396202,32,52,3388,52913,16102,15193
180.3405821323,40673,79239,2256632,111975205,16102,15194
63.441287756,12,10,2779,5937,14102,15195
133.6869921684,406,623,1178843,199206,14102,15196
180.4676070213,31,54,2724,60616,16102,15197
190.4596538544,26,42,2455,42767,16102,15198
0.3898799419,10,12,2493,6386,13102,15199
190.4641568661,27,42,2509,42734,16102,15200
190.4742052555,30,49,2364,50398,16102,15201
190.8605718613,120,245,7531,327454,16102,15202
94.6368131638,8362,16053,473054,22569030,16102,15203
0.4356870651,11,10,1532,6381,15102,15204
180.4449460506,22,36,2238,36965,16102,15205
190.4491100311,14,15,1933,7233,16102,15206
181.1489012241,31,57,3144,62326,16102,15207
1.0374753475,9,9,5439,4954,14102,15208
240.5557169914,23,28,2988,7024,13102,15209
190.768573761,118,246,7423,329925,16102,15210
1.0666201115,13,17,5730,15340,14102,15211
240.3655500412,22,26,1989,7732,18102,15212
240.4483840466,24,29,2524,8258,13102,15213
62.0934970379,10379,20489,589129,28910604,16102,15214
20.2363290787,2939,5307,177420,7477514,16102,15215
190.4396409988,23,35,2293,33803,16102,15216
191.2731831074,18,22,2557,15385,16102,15217
69.7678718567,11860,23960,659082,33831349,16102,15218
1.0055906773,9,8,2415,4894,14102,15219
1.0208930969,9,8,2415,4894,14102,15220
190.5363960266,34,60,2887,68173,16102,15221
20.2332663536,2646,5307,153102,7485078,16102,15222
199.9352538586,44,83,3922,96468,16102,15223
0.9938349724,9,5,1786,3356,14102,15224
0.8921647072,9,8,2415,4894,14102,15225
190.5237379074,34,55,2887,60782,16102,15226
190.4316461086,21,32,2185,28809,16102,15227
191.163831234,30,49,3091,50500,16102,15228
190.346613884,15,17,1974,8796,16102,15229
100.3999311924,18,15,5221,9676,18102,15230
240.5083520412,29,41,3288,24130,13102,15231
200.479020834,60,115,4796,137878,16102,15232
110.2729752064,18,18,5647,9792,18102,15233
242.958037138,33,48,3747,19647,13102,15234
240.4144780636,20,25,2164,7094,13102,15235
240.2388567925,21,27,2197,6963,13102,15236
187.8533527851,99,210,7120,276817,16102,15237
187.7857820988,21,29,2317,25731,16102,15238
187.7847702503,55,102,4551,124100,16102,15239
187.7729790211,16,16,1636,8965,16102,15240
901.0652842522,37,38,3399,6548,16102,15241
5.7895050049,11,9,1772,3184,18102,15242
90.6510977745,39486,79229,2197179,111978252,16102,15243
190.4580440521,25,41,2401,41145,16102,15244
0.8589739799,10,9,2469,5812,14102,15245
0.9606573582,9,8,2415,4894,14102,15246
0.9112272263,9,8,2415,4894,14102,15247
74.0631303787,10,12,1201,10864,14102,15248
190.4854469299,24,35,2347,33830,16102,15249
30.1269829273,2780,5405,158954,7608204,16102,15250
189.1392807961,23,39,2236,39624,16102,15251
0.8428089619,9,8,2415,4894,14102,15252
31.8470430374,4135,7333,254841,10313792,16102,15253
190.4593520164,13,14,1873,7130,16102,15254
0.4461781979,10,10,1478,6381,15102,15255
0.4191358089,10,10,1478,6381,15102,15256
190.472235918,25,38,2401,38206,16102,15257
190.4467701912,25,40,2401,39675,16102,15258
0.866517067,9,8,2415,4894,14102,15259
1.3038442135,11,13,8182,4720,18102,15260
0.9824860096,9,8,2415,4894,14102,15261
221.8087439537,41,76,3657,85329,16102,15262
190.552359581,37,64,3049,71916,16102,15263
0.6290647984,12,10,4712,6291,14102,15264
